model_id,sae_release,model_depth,layer_depth_fraction,layer_stage,layer,feature_id,activation_count,activation_frequency,mean_all_activation,mean_magnitude,mean_positive_activation,max_activation,top20_mean_activation,top100_mean_activation,activation_gini,document_frequency,mean_token_peak,global_dominance_score,policy_specific_score,layer_unique_score,max_cross_layer_decoder_cosine,ranking_family,rank,score,catalog_key,decoder_tensor_key,causal_badge,best_proxy_x,best_proxy_test_auc,best_proxy_validated_auc,best_proxy_contrast,generated_name,generated_rationale,template_summary,semantic_tag,best_proxy_y,faithfulness_score,boundary_text
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.4878048780487805,mid,20,8656,275,0.09512279488066414,1.3310809,1.3310809,13.993291015625,112.45753,98.41877746582031,27.909156799316406,0.954090109600367,74,100.19920179578993,1.3310809509847372,89.05690828453336,85.67500783755818,0.03797459974884987,policy_specific,2,89.05690828453336,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_20|feature_8656|policy_specific,layer_20_feature_8656,,bias,0.5,0.4722222222222222,0.0,Singapore's AI Strategy,The feature activates when the text discusses Singapore's policies and initiatives related to artificial intelligence.,"), which helps companies build in-house digital capabilities, as well as the scoping of impactful AI projects in partnership with AI solution | , trade, and healthcare, as well as pragmatic Government tools such as Pair. We have developed governance frameworks and open-source | -assessment tools like AISG’s AI Readiness Index (AIRI) are useful in helping companies identify and map out the capabilities and infrastructure they need for using AI. - We will promote baseline digital adoption for our enterprises and enhance the enterprise digitalisation toolkit, to support more sophisticated AI adoption. Businesses’ first interactions with AI often happen through their existing enterprise solutions. Only after they have had the foundational capabilities in place, and are convinced of AI’s benefits, do they then turn to more advanced or bespoke AI business solutions. Through programmes like SMEs Go Digital and CTO-as-a-Service (CTOaaS), the Government has helped businesses gain awareness of suitable AI-enabled solutions. We have also encouraged the adoption of sector-relevant AI solutions, through our refreshed Industry Digital Plans (IDPs). - For more digitally mature enterprises, we will provide tailored support for AI-enabled business transformation. This includes leveraging IMDA and EnterpriseSG’s Digital Leaders Programme (DLP), which helps companies build in-house digital capabilities, as well | -based approaches to AI. Singapore has gained global attention because of early efforts to integrate AI in key sectors such as finance, trade, and healthcare, as well as pragmatic Government tools such as Pair. We have developed governance frameworks and open-source testing toolkits such as AI Verify. These demonstrate Singapore’s commitment to developing and deploying AI well, and we will leverage these gains to be a global pace-setter at the forefront of AI. We will contribute to international AI developments by: - Anchoring key bilateral relationships with selected partners from government and industry, through substantive initiatives and technical cooperation. These will allow Singapore to “start small and move quickly”, to establish common ground with like-minded partners, as pathfinders to broad-based multilateral cooperation. - Demonstrating alignment with key international fora and supporting worthwhile platforms. Singapore will support and actively participate in substantive multilateral, multi-stakeholder, or plurilateral initiatives, that seek to achieve an inclusive, practical, and rules-based global environment for AI. - Sharing Singapore’s experience and curating meaningful partnerships for capacity building. We will actively profile Singapore’s approaches to AI through public engagements and conferences such",semantic,bias,0.8333333333333333,The feature should stay low when the text focuses on general AI concepts or discusses AI in other countries.
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.4878048780487805,mid,20,13327,111,0.038395019024558975,1.4631661,1.4631661,38.108226879222975,81.38121,75.71809387207031,41.739524841308594,0.9781913851485567,58,0.0,1.463166096019976,72.81089621734883,15.089263975835982,0.7927609086036682,policy_specific,3,72.81089621734883,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_20|feature_13327|policy_specific,layer_20_feature_13327,,discrimination,0.5953714285714286,0.5416154521510096,2.305723818337045,Even when,"The feature activates when a text expresses a contrast or exception using the phrase ""even when"".","see, understand, and explain how personal information is used. Even experts are often unable to explain how an AI tool arrived at | are also limits to what anyone can learn in a lab. Even after extensive research and testing, we cannot predict all of the | 3. Guidance: How can you apply the IPPS to AI tools? At the core of the Privacy Act are the 13 information privacy principles (IPPs) that set out how agencies must handle personal information. The IPPs govern the activities of collecting, using, and sharing personal information. They apply whether you’re building your own AI tools, using AI tools to support decision making, or have team members who are informally using AI in their work. They also apply where overseas organisations provide AI tools for use in New Zealand. In each case, you need to think about how you’re upholding your privacy obligations. Why do AI tools create special issues for privacy? Uptake of AI tools present some specific challenges for privacy. Privacy protections rely on people and organisations who can understand context and take responsibility for their actions. This may become harder as AI tools take on more tasks, because they enable new ways to gather and combine personal information, and because they can make it harder to see, understand, and explain how personal information is used. Even | Even after extensive research and testing, we cannot predict all of the beneficial ways people will use our technology, nor all the ways people may abuse it. Building the capacity to quickly detect and address unforeseen risks is a high priority for us, as this capacity is a critical safeguard for frontier systems where not all risks can be fully anticipated. We build internal measures designed to detect unexpected types of abuse, have processes to respond to them,and use the learnings to improve our usage policies,",semantic,discrimination,1.0,"The feature should stay low when the text does not contain the phrase ""even when"" or when it is used in a non-contrastive context."
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.4878048780487805,mid,20,2708,272,0.09408509166378416,5.562835,5.562835,59.12557803883272,78.53276,76.81779479980469,74.54322814941406,0.9239461256860346,106,0.0,5.562835429457801,69.5903855346553,23.006977128571098,0.669394314289093,policy_specific,4,69.5903855346553,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_20|feature_2708|policy_specific,layer_20_feature_2708,,transparency,0.5242898312062577,0.5054005400540054,0.992430406232034,across the organization,The feature activates when the text mentions the scope of policies or processes spanning an entire organization.,"GOVERN 1: Policies, processes, procedures, and practices across the organization related to the mapping, measuring, and managing of | military department concerned or who qualify based on existing skills and training across computer programming occupational areas; and (D) maintaining continued awareness | across the organization related to the mapping, measuring, and managing of AI risks are in place, transparent, and implemented effectively. GOVERN 1.1: Legal and regulatory requirements involving AI are understood, managed, and documented. GOVERN 1.2: The characteristics of trustworthy AI are integrated into organizational policies, processes, procedures, and practices. GOVERN 1.3: Processes, procedures, and practices are in place to determine the needed level of risk management activities based on the organization’s risk tolerance. GOVERN 1.4: The risk management process and its outcomes are established through transparent policies, procedures, and other controls based on organizational risk priorities. GOVERN 1.5: Ongoing monitoring and periodic review of the risk management process and its outcomes are | across computer programming occupational areas; and (D) maintaining continued awareness of members of the Armed Forces described in subparagraph (C). (c) Responsibilities.—The Secretary of each military department, in consultation with the Assistant Secretary of the military department for Manpower and Reserve Affairs and the Chief Digital and Artificial Intelligence Officer of the Office of the Secretary of Defense, shall— (1) be responsible for development and discharge of the policy set forth in subsection (b); and (2) carry out that responsibility through an officer or employee of the military department assigned by the Secretary for that purpose. (d) Duties.—In developing and providing for the discharge of the policy set forth in subsection (b), the Secretary of each military department, in consultation with the Assistant Secretary of",semantic,transparency,0.8333333333333333,"The feature should stay low when the text refers to a specific department, team, or limited scope within an organization."
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.4878048780487805,mid,20,14000,411,0.1421653407125562,6.3944716,6.3944716,44.979119145377126,82.88248,79.62299346923828,75.1126480102539,0.9091554466971368,139,0.0,6.394471798253199,68.30336347413038,11.177900807344303,0.8363491892814636,policy_specific,5,68.30336347413038,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_20|feature_14000|policy_specific,layer_20_feature_14000,,privacy,0.5277423469387755,0.6290550545160857,3.559919390615938,without human intervention,The feature activates when text mentions AI systems operating without human oversight or control.,"-of-concept for high-value exploits against hardened targets without human intervention, potentially involving novel exploitation techniques, OR provided with | capabilities which endow them with some abilities for changing their own actions without the intervention of a human. Autonomous Systems are contrasted to automated | Cybersecurity Cybersecurity is focused on risks related to use of the model for cyber-exploitation to disrupt confidentiality, integrity, and/or availability of computer systems. Risk level: Low Definition: Model assistance for cyberattacks, if any, is meaningful only for non-programming uses, e.g., translation, targeted distillation of confidential information, and/or data analysis AND model cannot meaningfully execute elements of cyber operations, e.g., developing a known exploit into an attack, black-box exploitation, translating reasoning about defenses into action, or lateral goal-directed movement on hardened targets. Rationale for threshold: Non-programming tasks represent a sizable bottleneck for threat actors; however, the skills involved are not terribly specialized and the benefit comes often from intersectional skills (i.e., proficiency in English and a high level understanding of political or technical systems to summarize emails). We exclude vulnerability discovery because the harm at this stage is not identification of individual vulnerabilities, but moreso the implementation and deployment of an exploit against a target. Risk level: Medium Definition: Model increases the productivity of operators by an efficiency threshold (e.g. >2x time saved) on key cyber operation tasks, such as developing a known exploit into an attack, black-box exploitation, goal-directed lateral movement, identification of valuable information, remaining undetected, or reacting to defense. Rationale for threshold: The execution of a cyberattack is a scarce skill that is generally learned from experience. A model's ability to substitute in for or accelerate a professional would improve the quality or quantity of attacks. Note that this productivity speedup also includes low? level (potentially state) actors using known methods, e.g. Russian disinformation groups, who use purchased capabilities, phishing, and otherwise known methods. Risk level: High Definition: Tool-augmented model can identify and develop proofs-of-concept for high-value exploits against hardened targets without human intervention, potentially involving novel exploitation techniques, OR provided with a detailed strategy, the model can end? to-end execute cyber operations involving the above tasks without | without depending on human oversight and control, although these may still be present. Although the overall activity of an autonomous system may be predictable, individual actions may not be. Additionally, autonomous systems may contain machine-learning capabilities which endow them with some abilities for changing their own actions without the intervention of a human. Autonomous Systems are contrasted to automated systems that can function with little human involvement, but only perform pre-programmed actions.’ In all but the simplest environments, AI is highly likely to be a key component of an AS. 33. Having noted there is no universally accepted definition of AS, we should note that NATO has published the following [9]: ‘Autonomy is the ability of a system to respond to uncertain situations by independently composing and selecting among different courses of action in order to accomplish goals based on knowledge and a contextual understanding of the world, itself, and the situation. Autonomy is characterised by degrees of self-directed behaviour (levels of autonomy) ranging from fully manual to fully autonomous.’ 34. Clearly there is an overlap between robots and autonomous systems but advanced robots do not have to be autonomous and similarly autonomous systems do not need to be robotic. Generally though, they are grouped together due to their similarity. 35. Notably there is a continuum in RAS behavioural capabilities from manually operated, through automatic to fully autonomous. JSP 936 is concerned with dependable AI regardless",semantic,privacy,0.8333333333333333,The feature should stay low when text discusses human-in-the-loop AI systems or emphasizes human control over AI actions.
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.4878048780487805,mid,20,2452,225,0.07782774126599792,1.9371653,1.9371653,24.890421006944443,85.73133,71.49703979492188,47.33830642700195,0.9596896125491966,119,85.73133087158203,1.9371652461302316,65.93258668047794,17.42270832064335,0.7357496619224548,policy_specific,6,65.93258668047794,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_20|feature_2452|policy_specific,layer_20_feature_2452,,rights_violation,0.5608431333466215,0.507040033624041,-0.23268005422470145,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.4878048780487805,mid,20,4833,403,0.13939813213420962,4.914962,4.914962,35.2584473867866,78.59652,76.61197662353516,72.99312591552734,0.9230803437717786,148,0.0,4.914961707670356,65.93241018310462,18.75703206868443,0.7155112028121948,policy_specific,7,65.93241018310462,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_20|feature_4833|policy_specific,layer_20_feature_4833,,discrimination,0.5305142857142857,0.5769095697980685,0.5312058169667314,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.4878048780487805,mid,20,12426,422,0.14597025250778278,6.5596414,6.5596414,44.938208123518955,79.24736,77.12513732910156,74.64826965332031,0.9058818747887692,125,0.0,6.5596415870373574,65.86716155847517,44.25399271954956,0.328132688999176,policy_specific,8,65.86716155847517,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_20|feature_12426|policy_specific,layer_20_feature_12426,,privacy,0.5339832361516035,0.5730246331942388,3.7648013668809917,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.4878048780487805,mid,20,11080,272,0.09408509166378416,2.6481068,2.6481068,28.145870433134192,78.073105,72.52570343017578,52.89617156982422,0.9455388509689087,91,0.0,2.648106799658423,65.70211597496727,25.394279082868056,0.6134937405586243,policy_specific,9,65.70211597496727,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_20|feature_11080|policy_specific,layer_20_feature_11080,,bias,0.5,0.5,0.0,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.4878048780487805,mid,20,14667,437,0.15115876859218264,4.691715,4.691715,31.038325050057207,82.253685,76.88048553466797,69.69781494140625,0.92127688751548,152,0.0,4.6917149937305425,65.25932601247844,11.49330025132327,0.8238826394081116,policy_specific,10,65.25932601247844,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_20|feature_14667|policy_specific,layer_20_feature_14667,,bias,0.5,0.5,0.0,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.4878048780487805,mid,20,4162,160,0.05534417156693186,2.490489,2.490489,45.000021362304686,71.17259,68.95435333251953,63.1370849609375,0.9608374869330377,83,0.0,2.490488902790989,65.13813177139774,13.018210429899007,0.8001445531845093,policy_specific,11,65.13813177139774,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_20|feature_4162|policy_specific,layer_20_feature_4162,,bias,0.5,0.5,0.0,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.4878048780487805,mid,20,10328,380,0.13144240747146316,3.0541966,3.0541966,23.236006887335527,79.99233,73.87957763671875,64.64045715332031,0.9375567550181139,139,0.0,3.0541966852948805,64.16866808917356,8.948948899247622,0.8605402112007141,policy_specific,12,64.16866808917356,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_20|feature_10328|policy_specific,layer_20_feature_10328,,transparency,0.5,0.5,0.0,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.4878048780487805,mid,20,2531,321,0.11103424420615704,2.9064662,2.9064662,26.176304517133957,77.14959,71.36372375488281,60.17168426513672,0.9435415748840918,121,0.0,2.9064661881701834,63.43990662402243,9.654940174836826,0.8478096723556519,policy_specific,13,63.43990662402243,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_20|feature_2531|policy_specific,layer_20_feature_2531,,bias,0.5,0.5,0.0,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.4878048780487805,mid,20,15331,114,0.03943272224143895,1.5583521,1.5583521,39.51926141036184,69.17893,65.39653015136719,44.3018798828125,0.973919392753167,57,0.0,1.5583520583816153,62.81776694235444,12.494303093120799,0.8011023998260498,policy_specific,14,62.81776694235444,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_20|feature_15331|policy_specific,layer_20_feature_15331,,interpretability,0.5,0.5,0.0,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.4878048780487805,mid,20,2066,412,0.14251124178484953,2.9978538,2.9978538,21.03591000455097,80.92916,72.97132873535156,49.241825103759766,0.9180424903004166,150,0.0,2.9978536568228984,62.57209406258614,13.984427496685173,0.7765069603919983,policy_specific,15,62.57209406258614,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_20|feature_2066|policy_specific,layer_20_feature_2066,,bias,0.5,0.5,0.0,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.4878048780487805,mid,20,10433,152,0.05257696298858527,0.8787595,0.8787595,16.7137740285773,73.43078,65.47669982910156,22.346145629882812,0.9743856637114702,30,0.0,0.8787594785000864,62.03413380557218,27.682371184638765,0.5537558197975159,policy_specific,16,62.03413380557218,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_20|feature_10433|policy_specific,layer_20_feature_10433,,bias,0.5,0.5,0.0,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.4878048780487805,mid,20,5475,241,0.08336215842269111,2.8292873,2.8292873,33.939708408973026,75.67617,67.07306671142578,55.47788619995117,0.9465641502230342,110,0.0,2.829287349208751,61.48171109833218,19.687464251944256,0.6797834038734436,policy_specific,17,61.48171109833218,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_20|feature_5475|policy_specific,layer_20_feature_5475,,bias,0.5,0.5,0.0,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.4878048780487805,mid,20,1946,514,0.1777931511587686,3.4074452,3.4074452,19.16522145549611,79.01799,74.2327880859375,63.208560943603516,0.9162718902640385,166,0.0,3.4074451152282945,61.03470677283758,50.74930329718275,0.16851729154586792,policy_specific,18,61.03470677283758,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_20|feature_1946|policy_specific,layer_20_feature_1946,,discrimination,0.7297142857142859,0.6533362598770852,1.040874719619751,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.4878048780487805,mid,20,8580,259,0.08958837772397095,2.6197774,2.6197774,29.242379796090734,76.12688,67.01087951660156,54.58244323730469,0.9486690566821465,93,0.0,2.6197773667199935,61.00748353085275,15.734462700647319,0.7420896291732788,policy_specific,19,61.00748353085275,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_20|feature_8580|policy_specific,layer_20_feature_8580,,interpretability,0.5,0.5,0.0,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.4878048780487805,mid,20,2726,412,0.14251124178484953,4.9990277,4.9990277,35.07812737029733,74.51166,70.92179107666016,64.78223419189453,0.9141414694169605,164,0.0,4.999027491028191,60.81463856071966,48.68086883949928,0.199520543217659,policy_specific,20,60.81463856071966,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_20|feature_2726|policy_specific,layer_20_feature_2726,,privacy,0.5,0.5,0.0,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.4878048780487805,mid,20,12653,167,0.057765479072985126,1.3895878,1.3895878,24.05567721977919,70.074554,64.4626693725586,33.5135612487793,0.9649148688250815,89,0.0,1.3895877190256398,60.7389523939293,44.96808389141706,0.25964999198913574,policy_specific,21,60.7389523939293,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_20|feature_12653|policy_specific,layer_20_feature_12653,,rights_violation,0.5,0.5,0.0,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.4878048780487805,mid,20,11849,284,0.09823590453130404,2.300497,2.300497,23.418089101012324,71.84061,66.80948638916016,50.070518493652344,0.949501472284056,103,0.0,2.3004971652326183,60.246396062449165,50.28666690634859,0.1653165966272354,policy_specific,22,60.246396062449165,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_20|feature_11849|policy_specific,layer_20_feature_11849,,discrimination,0.4977142857142858,0.4872695346795435,0.6991850922747356,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.4878048780487805,mid,20,13708,417,0.14424074714631616,2.604954,2.604954,18.059764688249402,74.42836,70.35823059082031,44.8591194152832,0.9228229316680359,170,0.0,2.604953951919751,60.20970684250759,45.63881700602998,0.24200233817100525,policy_specific,23,60.20970684250759,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_20|feature_13708|policy_specific,layer_20_feature_13708,,discrimination,0.5,0.5,0.0,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.4878048780487805,mid,20,2492,262,0.09062608094085092,3.102281,3.102281,34.23165777075382,73.66568,66.19951629638672,60.72028732299805,0.9459749955004797,124,0.0,3.1022809878718443,60.200113574265195,14.446628431446506,0.7600232362747192,policy_specific,24,60.200113574265195,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_20|feature_2492|policy_specific,layer_20_feature_2492,,bias,0.5,0.5,0.0,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.4878048780487805,mid,20,8285,406,0.14043583535108958,4.4026093,4.4026093,31.349614185652708,73.13848,69.80780029296875,62.006980895996094,0.917455732902017,155,0.0,4.402609256096506,60.00428354480365,5.571181326799084,0.9071536064147949,policy_specific,25,60.00428354480365,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_20|feature_8285|policy_specific,layer_20_feature_8285,,bias,0.5,0.5,0.0,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.4878048780487805,mid,20,8912,64,0.022137668626772744,0.57614905,0.57614905,26.025732040405273,69.84724,61.33464813232422,16.656469345092773,0.9888053832786322,45,0.0,0.576149031679674,59.976842016631124,56.2330502614868,0.062420621514320374,policy_specific,26,59.976842016631124,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_20|feature_8912|policy_specific,layer_20_feature_8912,,rights_violation,0.5129559497707794,0.4771986970684039,-0.4799973153907442,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.4878048780487805,mid,20,5908,150,0.051885160843998614,0.90167075,0.90167075,17.378201497395832,78.35559,63.1532096862793,23.273706436157227,0.97414395041007,78,0.0,0.9016707798718003,59.876495243891924,57.59678021583653,0.038073621690273285,policy_specific,27,59.876495243891924,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_20|feature_5908|policy_specific,layer_20_feature_5908,,interpretability,0.6786301369863013,0.5080979284369115,4.248175570839329,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.4878048780487805,mid,20,6275,869,0.30058803182289867,6.3771734,6.3771734,21.21565961234177,93.51589,85.45360565185547,69.52694702148438,0.8448090446626341,204,87.56799801913175,6.377173366698374,59.76727451679411,23.97862320042896,0.5988001227378845,policy_specific,28,59.76727451679411,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_20|feature_6275|policy_specific,layer_20_feature_6275,,interpretability,0.4958904109589041,0.4985875706214689,-1.6228055452045642,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.4878048780487805,mid,20,7219,609,0.2106537530266344,12.640621,12.640621,60.00662587233169,77.08557,75.34339904785156,72.7137680053711,0.8155926896174625,154,0.0,12.64062094647181,59.47202927263828,9.280622373482169,0.8439497947692871,policy_specific,29,59.47202927263828,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_20|feature_7219|policy_specific,layer_20_feature_7219,,transparency,0.5,0.5,0.0,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.4878048780487805,mid,20,5442,81,0.028017986855759253,0.8646182,0.8646182,30.85939609857253,69.792244,60.56492233276367,24.996110916137695,0.9826331028153487,54,0.0,0.8646181542664736,58.868015134924214,9.928124161962945,0.8313494324684143,policy_specific,30,58.868015134924214,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_20|feature_5442|policy_specific,layer_20_feature_5442,,bias,0.5,0.5,0.0,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.4878048780487805,mid,20,14157,429,0.14839156001383605,2.5158076,2.5158076,16.953845470935313,81.00499,68.91165161132812,45.497711181640625,0.9233633199280894,151,0.0,2.5158075776656,58.68574412559317,21.7704937221481,0.6290326714515686,policy_specific,31,58.68574412559317,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_20|feature_14157|policy_specific,layer_20_feature_14157,,discrimination,0.5,0.5,0.0,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.4878048780487805,mid,20,2429,230,0.07955724662746455,1.6318153,1.6318153,20.511209239130434,69.40289,63.53740310668945,38.83830261230469,0.9614204196466348,105,0.0,1.6318153320650295,58.482542257661926,7.467842492184875,0.8723064661026001,policy_specific,32,58.482542257661926,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_20|feature_2429|policy_specific,layer_20_feature_2429,,interpretability,0.5,0.5,0.0,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.4878048780487805,mid,20,13893,653,0.22587340020754065,5.8614297,5.8614297,25.950065203866767,82.81418,75.0503921508789,69.20886993408203,0.8804815774508222,190,0.0,5.861429463204773,58.09850488885057,8.578843535053212,0.8523396849632263,policy_specific,33,58.09850488885057,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_20|feature_13893|policy_specific,layer_20_feature_13893,,interpretability,0.5,0.5,0.0,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.4878048780487805,mid,20,1257,193,0.06675890695261155,1.3862008,1.3862008,20.764281594073836,71.91078,62.13786697387695,34.346343994140625,0.9661824271192724,109,0.0,1.3862007428766,57.98961089433415,43.472665401557165,0.25033700466156006,policy_specific,34,57.98961089433415,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_20|feature_1257|policy_specific,layer_20_feature_1257,,bias,0.5,0.5,0.0,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.4878048780487805,mid,20,5125,450,0.15565548253199585,2.4716208,2.4716208,15.878790147569445,73.34821,68.57539367675781,42.19219207763672,0.9171255229136989,141,0.0,2.4716207424442236,57.9012576841805,43.41835583533933,0.2501310408115387,policy_specific,35,57.9012576841805,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_20|feature_5125|policy_specific,layer_20_feature_5125,,transparency,0.5,0.5,0.0,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.4878048780487805,mid,20,7118,251,0.08682116914562435,2.4280508,2.4280508,27.96611405938745,65.903366,63.2982292175293,55.820884704589844,0.9521078130964535,108,0.0,2.428050719095901,57.80260295201569,12.961921264295187,0.7757554054260254,policy_specific,36,57.80260295201569,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_20|feature_7118|policy_specific,layer_20_feature_7118,,bias,0.5,0.5,0.0,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.4878048780487805,mid,20,15558,607,0.20996195088204772,5.2023764,5.2023764,24.777710564250413,76.66655,73.13423156738281,68.33781433105469,0.8920422691684093,177,0.0,5.20237644846074,57.77882563123568,42.52912283633776,0.26393237709999084,policy_specific,37,57.77882563123568,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_20|feature_15558|policy_specific,layer_20_feature_15558,,interpretability,0.5,0.5,0.0,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.4878048780487805,mid,20,13465,236,0.08163265306122448,1.3956782,1.3956782,17.09705727787341,69.14591,62.913795471191406,29.339759826660156,0.9540845751442613,95,0.0,1.3956781451325233,57.777975432726805,10.84812378578154,0.8122446537017822,policy_specific,38,57.777975432726805,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_20|feature_13465|policy_specific,layer_20_feature_13465,,discrimination,0.5,0.5,0.0,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.4878048780487805,mid,20,13437,98,0.03389830508474576,1.072008,1.072008,31.624237683354593,63.559097,59.6992073059082,30.99176025390625,0.9800929148830105,67,0.0,1.0720080570628676,57.67550536333504,5.707484489916065,0.9010414481163025,policy_specific,39,57.67550536333504,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_20|feature_13437|policy_specific,layer_20_feature_13437,,interpretability,0.5,0.5,0.0,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.4878048780487805,mid,20,799,133,0.04600484261501211,1.2310467,1.2310467,26.759068080357142,64.66013,60.4015998840332,33.339115142822266,0.9729298453437852,79,0.0,1.2310467155612246,57.62283378767332,25.355523602264434,0.5599743723869324,policy_specific,40,57.62283378767332,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_20|feature_799|policy_specific,layer_20_feature_799,,interpretability,0.5,0.5,0.0,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.4878048780487805,mid,20,848,315,0.1089588377723971,2.3869944,2.3869944,21.907304067460316,73.9712,64.24520111083984,48.42811965942383,0.9431419687647183,131,0.0,2.3869943899169836,57.24511866534882,39.0166455764027,0.3184284269809723,policy_specific,41,57.24511866534882,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_20|feature_848|policy_specific,layer_20_feature_848,,interpretability,0.5,0.5,0.0,,,,,,,
